1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150
900 894 2655 2344 870 2288 -1136 -855 -1946 -2240 0 1674 -1918 2457 2439 1330 -1626 -2349 -798 1876 504 -1578 -2295 -257 252 -1729 0 2268 1434 -1687 -723 0 -1708 0 1185 -1896 1416 -916 -2043 -1477 0 1320 -1547 -1962 432 -1664 0 0 1584 612 1025 -400 570 -193 -1098 -920 0 0 0 0 -1288 -1683 0 0 0 0 1190 0 0 0 -310 -1232 0 -1232 0 -288 0 -444 -141 858 0 0 0 0 1032 -1260 -1206 -480 0 0 0 -550 0 0 -428 0 -990 0 -714 0 0 672 -412 0 0 0 0 -252 0 0 0 0 0 0 -150 -144 490 0 0 0 0 0 0 0 0 0 0 0 -312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
903 897 2664 2352 873 2296 -1140 -858 -1953 -2248 0 1680 -1925 2466 2448 1335 -1632 -2358 -801 1883 506 0 0 0 253 -1736 -1743 2277 1440 -1694 -726 1631 -1715 0 1190 -1904 1422 -920 0 -1484 -2070 1326 -1554 0 0 0 -1212 -630 1592 615 1030 -402 573 -194 -1104 -925 -1536 -1464 748 0 -1295 -1692 0 330 0 0 1197 0 -330 0 -312 0 -1256 -1240 -1184 0 -730 -447 0 864 0 -705 0 0 0 -1269 -1215 0 532 0 0 0 -580 0 0 0 0 0 0 -202 0 679 -416 0 882 0 0 0 846 -340 0 456 720 0 0 -146 497 0 0 0 0 0 0 -104 0 0 0 0 -320 0 0 0 0 0 306 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
906 900 2673 2360 876 2304 -1144 -861 -1960 -2256 0 1686 -1932 0 2457 1340 -1638 -2367 -804 1890 508 -1584 -2304 -258 254 0 -1750 2286 1446 -1701 -729 1638 -1722 0 1195 -1912 1428 -924 -2052 0 -2079 1332 -1561 -1971 434 0 -1218 0 0 618 1035 0 576 -195 0 0 -1544 -1472 752 0 -1302 -1701 0 332 330 0 0 840 0 0 -314 0 0 0 -1192 -290 0 0 -142 870 0 0 0 973 0 0 -1224 -484 0 0 0 0 0 0 0 0 0 0 0 -204 -672 0 0 0 0 -651 -430 0 0 0 0 0 729 0 0 0 504 0 0 0 0 0 531 0 0 0 45 0 0 0 0 0 0 -185 0 0 135 0 -192 0 0 0 0 0 0 0 0 0 0 0
909 903 2682 2368 879 2312 -1148 -864 -1967 -2264 0 1692 -1939 2475 2466 1345 -1644 -2376 -807 1897 510 0 -2313 -259 255 -1743 -1757 0 1452 -1708 -732 1645 -1729 0 0 -1920 0 0 -2061 -1491 -2088 1338 -1568 0 436 -1672 -1224 0 1600 621 1040 0 0 -196 -1110 -930 0 -1480 756 0 -1309 0 0 334 0 0 0 0 -332 0 -316 0 -1264 0 0 0 -735 0 0 0 0 0 0 980 0 0 0 -488 536 1080 0 0 -585 0 -432 0 0 900 -721 0 -679 686 0 0 0 -658 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 540 0 0 0 0 0 0 0 0 0 0 0 315 0 0 0 0 0 0 162 0 0 0 0 0 0 0 0
912 906 2691 2376 882 2320 -1152 -867 -1974 -2272 0 1698 -1946 2484 2475 1350 -1650 -2385 -810 1904 512 -1590 -2322 -260 0 -1750 -1764 2295 1458 -1715 -735 1652 -1736 0 0 -1928 1434 -928 0 0 -2097 1344 0 0 438 0 -1230 0 1608 624 1045 0 579 -197 0 -935 -1552 -1488 760 0 -1316 0 0 0 332 -1176 1204 845 -334 0 0 -1240 0 0 -1200 -292 -740 0 0 0 560 0 0 0 0 -1278 -1233 0 540 1089 0 0 -590 0 -436 0 0 909 -728 -206 0 0 0 0 0 0 -435 -255 855 0 0 462 0 0 0 -148 0 0 0 335 0 0 0 -106 0 0 0 0 0 0 0 -231 136 0 0 0 0 0 0 0 0 171 0 0 0 0 0 0 0 0
915 909 2700 2384 885 2328 -1156 -870 0 -2280 0 1704 -1953 2493 2484 1355 -1656 -2394 -813 1911 514 0 -2331 -261 256 -1757 -1771 2304 1464 -1722 0 1659 -1743 0 1200 -1936 0 -932 -2070 -1498 0 1350 0 -1980 440 -1680 0 -633 1616 627 0 0 582 0 0 -940 -1560 -1496 764 0 -1323 -1710 0 0 0 0 1211 0 0 0 0 0 0 0 0 0 -745 0 0 0 0 0 0 987 0 0 -1242 -492 544 0 0 0 -595 0 0 0 0 918 0 0 0 0 0 0 0 0 0 0 0 -344 272 0 0 0 0 0 511 0 0 340 300 57 0 -108 0 0 46 0 -328 234 -423 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
918 912 2709 2392 888 2336 -1160 -873 -1981 -2288 0 1710 -1960 2502 2493 1360 0 -2403 -816 0 516 -1596 0 -262 257 -1764 -1778 0 1470 -1729 -738 0 0 0 1205 -1944 1440 -936 0 -1505 -2106 0 -1575 0 0 -1688 -1236 -636 0 630 1050 -404 585 -198 -1116 -945 -1568 -1504 768 0 -1330 -1719 0 0 0 -1183 0 850 -336 0 -318 0 0 -1248 0 -294 -750 0 0 876 0 0 0 0 0 0 0 -496 548 1098 0 -555 0 0 0 0 0 0 0 0 0 693 0 258 891 0 -440 -258 0 -348 0 0 0 0 0 0 518 0 -520 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
921 915 2718 2400 891 2344 -1164 -876 -1988 0 0 1716 -1967 0 2502 1365 -1662 -2412 -819 0 0 -1602 -2340 0 258 -1771 -1785 0 0 -1736 -741 1666 0 0 1210 -1952 0 -940 -2079 0 -2115 1356 0 -1989 442 -1696 -1242 -639 0 633 1055 -406 588 0 -1122 -950 -1576 0 0 0 0 -1728 0 0 334 -1190 1218 0 0 0 0 0 0 0 -1208 -296 0 0 -143 882 564 0 0 0 1040 0 -1251 -500 0 1107 0 0 0 0 -440 0 -999 0 0 0 0 0 0 0 0 0 0 0 0 -352 0 0 0 518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -336 0 0 -238 0 0 324 0 0 0 0 0 0 0 0 0 0 -72 0 0 0 0
924 918 2727 2408 894 2352 -1168 -879 -1995 -2296 0 1722 -1974 2511 2511 1370 -1668 -2421 -822 1918 518 -1608 -2349 0 259 -1778 0 2313 0 -1743 -744 1673 -1750 0 1215 0 1446 -944 0 0 -2124 1362 -1582 -1998 444 0 -1248 -642 1624 0 0 0 0 -199 -1128 -955 -1584 -1512 772 0 -1337 -1737 0 336 0 -1197 1225 0 0 0 0 -1248 0 -1256 -1216 -298 -755 0 0 888 0 0 0 0 1048 -1287 0 -504 0 1116 0 0 0 0 0 0 -1008 0 -735 0 -686 0 0 0 0 -665 0 -261 0 -356 0 0 738 0 -152 0 0 -488 -528 0 305 0 549 0 0 0 0 0 -344 0 0 -245 0 0 0 -232 0 0 0 0 0 0 0 0 0 0 0 0 0 0
927 921 2736 2416 897 2360 -1172 -882 -2002 -2304 0 1728 -1981 2520 2520 1375 0 -2430 -825 1925 520 -1614 0 -263 260 -1785 -1792 0 1476 -1750 -747 1680 0 0 1220 -1960 0 -948 -2088 0 -2133 1368 -1589 -2007 446 -1704 0 -645 0 636 0 -408 591 -200 -1134 0 -1592 -1520 0 0 0 -1746 0 0 336 -1204 1232 0 0 0 0 -1256 0 -1264 -1224 -300 -760 0 -144 0 568 -710 0 0 0 -1296 0 0 552 0 0 -560 0 0 -444 0 0 0 0 0 0 0 0 261 0 -672 -445 -264 0 0 0 0 747 525 0 0 0 0 0 345 310 0 0 0 0 -212 0 0 0 0 -432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
930 924 2745 2424 900 2368 -1176 -885 -2009 -2312 0 1734 -1988 0 2529 1380 -1674 -2439 -828 1932 522 -1620 -2358 -264 261 -1792 -1799 2322 0 -1757 -750 1687 -1757 0 1225 -1968 1452 -952 -2097 -1512 -2142 1374 0 -2016 0 -1712 -1254 -648 1632 639 1060 -410 594 -201 -1140 0 -1600 0 0 0 0 0 0 338 338 -1211 1239 855 0 0 -320 -1264 -1272 -1272 -1232 -302 -765 -450 0 894 0 -715 0 994 0 -1305 -1260 0 0 0 0 -565 0 0 0 0 0 927 -742 -208 -693 0 -420 264 0 0 0 -267 0 0 276 468 0 532 0 0 0 0 0 0 315 0 0 0 0 0 0 0 0 0 0 0 0 -190 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
933 927 2754 2432 903 2376 -1180 -888 -2016 -2320 0 1740 -1995 2529 2538 1385 -1680 -2448 -831 1939 524 -1626 -2367 -265 0 -1799 -1806 2331 1482 -1764 -753 1694 0 0 1230 -1976 1458 -956 -2106 -1519 -2151 0 0 -2025 0 -1720 -1260 -651 0 642 0 0 0 0 -1146 -960 0 0 776 0 0 -1755 0 0 0 0 1246 860 -338 0 0 -1272 0 0 0 0 0 -453 -145 0 572 0 0 1001 0 0 -1269 0 0 1125 0 0 -600 0 0 0 -1017 936 0 0 0 0 0 267 900 0 -450 -270 0 0 0 474 756 0 0 -150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 140 0 0 0 0 0 0 0 0 0 0 0 0 0
936 930 2763 2440 906 2384 -1184 -891 -2023 -2328 0 1746 -2002 2538 2547 0 0 -2457 -834 0 526 -1632 -2376 -266 262 -1806 -1813 2340 1488 -1771 -756 1701 -1764 0 1235 -1984 0 -960 -2115 -1526 -2160 1380 -1596 0 448 0 -1266 -654 1640 645 1065 -412 597 0 0 0 -1608 0 0 0 -1344 -1764 0 0 340 -1218 1253 0 -340 0 -322 -1280 0 -1280 -1240 0 0 0 -146 0 576 0 0 0 1056 0 -1278 -508 556 1134 0 0 -605 0 -448 0 0 0 0 0 0 0 0 270 0 -679 -455 0 864 0 280 0 0 539 0 -152 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
939 933 0 2448 909 2392 -1188 -894 -2030 -2336 0 0 -2009 2547 0 1390 -1686 -2466 -837 1946 528 -1638 0 -267 263 -1813 -1820 2349 1494 -1778 0 1708 -1771 0 1240 0 1464 -964 -2124 -1533 -2169 0 -1603 0 450 -1728 -1272 0 1648 0 1070 -414 0 -202 -1152 -965 -1616 0 0 0 0 0 0 0 342 -1225 0 865 0 0 0 0 0 -1288 -1248 -304 0 -456 0 900 0 -720 0 1008 1064 0 0 -512 560 0 0 0 -610 0 -452 0 -1026 0 0 0 0 700 0 273 0 -686 0 0 0 0 0 480 0 0 -154 0 0 -496 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -240 0 0 0 0 0 0 0 0 0 0 -42 0 0 0
942 936 2772 2456 912 2400 -1192 -897 -2037 -2344 0 1752 -2016 2556 2556 1395 -1692 -2475 -840 1953 530 -1644 0 -268 264 -1820 -1827 0 0 -1785 0 1715 -1778 0 1245 -1992 1470 -968 -2133 0 0 1386 -1610 -2034 452 -1736 -1278 -657 1656 0 1075 0 0 0 -1158 0 -1624 -1528 780 0 0 -1773 0 0 344 -1232 1260 0 0 0 -324 -1288 0 -1296 0 -306 -770 -459 -147 0 0 -725 0 0 0 -1314 0 0 0 1143 0 -570 0 0 -456 0 -1035 0 -749 0 0 0 0 0 909 0 0 0 0 0 284 486 0 546 0 0 525 -504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 140 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
945 939 2781 2464 915 2408 -1196 -900 -2044 -2352 0 1758 -2023 2565 0 1400 -1698 -2484 -843 1960 532 -1650 0 -269 0 -1827 -1834 0 1500 -1792 -759 1722 -1785 0 1250 -2000 1476 -972 0 -1540 -2178 0 -1617 -2043 454 0 -1284 0 0 0 1080 -416 0 -203 -1164 -970 -1632 0 784 0 -1351 0 0 0 0 -1239 1267 870 0 0 0 -1296 -1280 -1304 0 0 0 0 -148 906 580 0 0 0 0 0 0 0 564 0 0 -575 0 0 0 0 -1044 945 -756 -210 0 0 0 0 918 -693 0 0 0 0 288 0 0 0 0 0 0 0 0 0 0 0 0 0 108 0 0 0 0 0 0 -252 0 0 0 0 0 0 0 0 0 180 -105 0 0 0 0 0 0 0
948 942 2790 2472 918 2416 -1200 -903 -2051 -2360 0 1764 -2030 2574 2565 1405 -1704 0 -846 1967 534 -1656 -2385 0 265 -1834 -1841 2358 1506 -1799 -762 1729 -1792 0 0 -2008 1482 -976 0 -1547 -2187 1392 -1624 0 0 0 -1290 0 1664 648 1085 -418 600 0 -1170 -975 -1640 -1536 788 0 0 0 0 340 346 0 0 0 0 0 0 -1304 -1288 0 -1256 -308 0 0 0 0 584 -730 0 1015 0 -1323 0 -516 568 1152 0 -580 0 0 0 0 0 0 0 -212 0 0 0 0 0 0 -460 0 0 0 0 492 0 0 -156 0 0 0 0 0 0 58 0 -110 110 0 0 0 0 240 0 0 0 -195 0 0 0 0 -200 0 0 0 0 0 0 0 0 0 0 0
951 945 2799 2480 921 2424 -1204 -906 -2058 -2368 0 1770 -2037 2583 2574 1410 0 -2493 -849 1974 536 -1662 -2394 -270 266 -1841 -1848 2367 1512 -1806 0 1736 -1799 0 1255 0 1488 -980 -2142 -1554 -2196 1398 -1631 -2052 456 0 0 -660 0 651 1090 -420 0 0 0 -980 0 0 792 0 0 0 0 342 0 0 1274 0 0 0 0 -1312 0 -1312 0 -310 -775 0 0 0 0 0 0 0 0 0 -1287 -520 572 0 0 0 0 0 -460 0 -1053 0 0 -214 0 0 0 276 0 0 0 -273 873 0 0 0 0 0 0 -154 532 -512 0 0 0 0 0 0 0 -216 0 0 0 0 0 0 0 0 0 -248 0 0 0 0 0 0 0 0 0 0 0 0 0 0
954 948 2808 2488 924 2432 -1208 -909 -2065 -2376 0 0 -2044 2592 2583 1415 -1710 -2502 -852 1981 538 -1668 -2403 -271 267 -1848 -1855 2376 0 -1813 -765 1743 -1806 0 1260 0 1494 -984 -2151 0 0 1404 -1638 -2061 458 -1744 -1296 0 1672 0 0 -422 603 -204 -1176 -985 0 0 0 0 0 0 0 0 0 -1246 0 875 -342 0 -326 0 0 -1320 0 -312 0 -462 0 912 588 0 0 0 0 -1332 0 -524 0 1161 0 -585 0 0 0 0 0 0 -763 0 -700 0 0 279 0 -700 -465 0 882 0 292 498 0 0 0 0 539 -520 0 0 0 0 0 -112 112 0 47 0 0 0 0 0 144 0 0 0 145 0 0 0 0 0 0 0 0 0 0 0 0 0
957 951 2817 2496 927 2440 -1212 -912 -2072 -2384 0 0 0 2601 2592 1420 -1716 -2511 -855 1988 540 -1674 -2412 -272 268 -1855 -1862 2385 1518 -1820 -768 1750 -1813 0 0 -2016 0 -988 -2160 -1561 -2205 1410 -1645 -2070 460 -1752 -1302 -663 1680 654 0 -424 606 0 -1182 0 -1648 -1544 796 0 -1358 0 0 0 348 0 0 0 0 0 -328 0 -1296 -1328 0 -314 0 -465 0 0 0 0 0 0 0 -1341 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 282 0 0 0 0 0 -360 296 0 0 0 0 0 0 0 0 0 0 0 0 0 114 0 0 0 0 0 0 0 0 0 333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
960 954 2826 2504 930 2448 -1216 -915 -2079 -2392 0 1776 -2051 2610 2601 1425 -1722 0 -858 1995 542 0 -2421 -273 269 -1862 -1869 2394 0 -1827 -771 1757 -1820 0 1265 -2024 1500 -992 -2169 -1568 -2214 1416 0 -2079 462 0 -1308 0 1688 657 0 0 0 -205 0 -990 -1656 -1552 800 0 0 0 0 344 350 -1253 0 880 0 0 0 0 -1304 0 -1264 0 0 -468 -149 918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -464 0 -1062 954 0 -216 0 0 0 285 0 0 0 0 0 0 300 0 0 553 0 0 0 -528 0 0 0 59 0 -114 0 0 0 0 -352 0 0 0 0 0 0 0 0 0 -208 0 154 0 -112 0 0 0 0 0 0 0
963 957 2835 2512 933 2456 -1220 -918 -2086 -2400 0 1782 -2058 0 2610 1430 -1728 -2520 -861 2002 544 -1680 -2430 -274 270 -1869 -1876 0 1524 -1834 -774 0 -1827 0 0 -2032 0 -996 -2178 -1575 -2223 1422 0 -2088 0 0 0 -666 1696 0 1095 -426 609 -206 0 0 -1664 -1560 0 0 -1365 -1782 0 0 352 0 0 885 -344 0 -330 0 0 0 0 0 0 0 -150 0 0 0 0 1022 1072 0 0 0 0 0 0 -590 0 0 0 0 -1071 963 -770 -218 0 0 -424 0 0 0 0 0 0 0 304 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 48 0 0 0 -441 -259 0 0 0 0 0 234 -216 0 0 0 0 0 0 0 0 0 0 0
966 960 2844 2520 936 2464 -1224 -921 -2093 -2408 0 1788 0 2619 2619 1435 -1734 -2529 -864 2009 546 -1686 -2439 -275 271 -1876 0 2403 1530 -1841 -777 0 -1834 0 1270 0 0 -1000 -2187 -1582 0 1428 -1652 -2097 464 -1760 -1314 -669 0 660 0 -428 612 -207 -1188 -995 -1672 -1568 0 0 -1372 0 0 346 0 -1260 1281 890 -346 0 -332 0 0 0 0 0 -780 -471 0 0 0 0 0 0 0 0 -1296 -528 0 0 0 -595 0 0 0 0 -1080 972 -777 0 -707 707 0 288 0 -707 0 0 891 0 0 0 0 0 0 0 0 0 -536 0 0 0 0 0 0 0 0 0 0 0 0 -266 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
969 963 2853 2528 0 2472 -1228 -924 -2100 -2416 0 0 -2065 2628 2628 1440 -1740 -2538 -867 2016 548 0 -2448 -276 272 -1883 -1883 2412 1536 -1848 -780 1764 -1841 0 1275 -2040 1506 -1004 -2196 -1589 0 1434 0 -2106 0 -1768 -1320 0 1704 663 0 0 615 -208 -1194 -1000 -1680 -1576 804 0 -1379 -1791 0 348 354 -1267 1288 895 -348 0 -334 0 -1312 -1336 0 -316 -785 0 -151 0 592 0 0 0 0 0 -1305 -532 0 1170 0 0 0 0 -468 0 0 0 0 -220 0 714 -428 0 0 0 0 0 0 0 0 0 0 0 -158 0 546 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
972 966 2862 2536 939 2480 -1232 -927 -2107 -2424 0 1794 0 2637 2637 1445 -1746 -2547 -870 2023 0 -1692 -2457 -277 273 -1890 -1890 2421 1542 -1855 -783 1771 -1848 0 0 0 1512 -1008 0 -1596 -2232 0 0 -2115 466 -1776 -1326 0 1712 666 1100 0 618 0 -1200 -1005 -1688 -1584 808 0 -1386 -1800 0 0 356 -1274 1295 900 0 0 -336 0 0 0 0 -318 0 0 0 0 596 0 0 0 1080 0 -1314 -536 0 1179 0 -600 0 0 0 0 -1089 0 0 0 0 721 0 0 0 -714 0 0 0 0 0 0 765 0 0 0 553 0 0 350 0 60 0 0 0 0 49 0 -360 0 0 -273 0 0 0 0 0 0 -224 0 0 0 0 0 0 -81 0 0 0 0
975 969 2871 2544 942 2488 -1236 -930 -2114 -2432 0 1800 -2072 2646 2646 1450 -1752 -2556 -873 2030 550 -1698 -2466 -278 274 -1897 -1897 0 1548 -1862 -786 1778 -1855 0 1280 -2048 0 0 0 -1603 0 0 -1659 0 468 -1784 -1332 0 1720 669 0 0 0 -209 -1206 -1010 -1696 0 812 0 0 0 0 350 358 -1281 0 905 -350 0 0 -1320 -1320 0 0 0 0 0 -152 924 0 -735 0 1029 0 0 -1323 -540 0 1188 0 -605 0 0 0 0 0 981 0 -222 0 0 0 0 0 -721 0 0 0 0 0 0 774 0 -160 0 0 0 0 0 0 0 0 0 116 0 0 0 -368 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
978 972 2880 2552 945 2496 -1240 -933 -2121 -2440 0 1806 -2079 2655 2655 1455 -1758 -2565 -876 2037 552 0 -2475 0 275 0 -1904 2430 0 -1869 -789 1785 -1862 0 0 0 1518 0 0 -1610 -2241 1440 -1666 -2124 470 -1792 0 0 0 672 1105 -430 621 -210 0 -1015 0 0 816 0 -1393 0 0 0 0 0 1302 910 -352 0 -338 -1328 0 0 -1272 -320 -790 -474 -153 0 600 -740 0 0 0 -1350 -1332 -544 0 0 0 -610 0 0 -472 0 -1098 990 0 0 0 0 -432 0 0 0 -470 0 0 0 0 0 0 0 0 0 560 0 0 0 0 0 0 0 0 0 0 0 0 0 -450 0 0 0 0 0 0 0 0 0 0 189 0 0 0 0 0 0 0 0
981 975 2889 2560 948 2504 -1244 -936 -2128 -2448 0 1812 -2086 2664 2664 1460 -1764 0 -879 2044 554 -1704 0 0 0 -1904 -1911 2439 1554 -1876 -792 0 -1869 0 1285 0 1524 -1012 -2205 -1617 0 1446 -1673 -2133 472 0 -1338 -672 1728 0 1110 -432 0 0 0 -1020 0 0 0 0 -1400 -1809 0 352 360 0 1309 915 0 0 0 -1336 -1328 0 -1280 -322 0 -477 0 0 604 0 0 0 0 -1359 0 0 0 0 0 0 0 0 0 0 -1107 0 0 -224 0 0 0 291 0 0 0 0 0 0 308 0 0 560 -162 0 0 0 -544 0 320 0 0 0 0 -220 0 0 0 0 0 0 0 0 0 -256 0 0 0 0 0 0 0 0 0 0 -48 0 0 0
984 978 2898 2568 951 2512 -1248 -939 -2135 -2456 0 1818 -2093 2673 2673 1465 -1770 -2574 -882 2051 556 0 -2484 -279 276 -1911 -1918 0 1560 0 0 1792 0 0 0 -2056 1530 -1016 -2214 -1624 -2250 1452 0 -2142 0 -1800 -1344 0 0 675 1115 -434 0 -211 -1212 0 -1704 0 0 0 -1407 -1818 0 354 0 0 0 0 0 0 0 0 -1336 -1344 0 0 -795 0 0 930 0 0 0 0 0 0 -1341 -548 0 1197 0 -615 -615 0 -476 0 0 0 0 0 -714 0 -436 294 0 0 0 0 0 -364 0 0 0 0 0 0 567 0 0 355 0 0 0 0 118 0 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
987 981 2907 2576 954 2520 -1252 -942 -2142 -2464 0 1824 -2100 0 2682 1470 -1776 -2583 -885 0 558 -1710 -2493 -280 277 -1918 0 2448 1566 -1883 0 1799 -1876 0 1290 -2064 1536 -1020 -2223 -1631 -2259 0 -1680 0 0 -1808 0 0 1736 0 1120 -436 624 -212 -1218 -1025 0 -1592 0 0 -1414 -1827 0 0 362 0 0 0 -354 0 0 -1344 0 -1352 -1288 0 -800 -480 -154 0 608 0 0 1036 0 -1368 0 0 0 0 0 0 0 0 -480 0 -1116 0 0 0 0 0 -440 297 0 -728 0 -276 0 0 0 0 0 567 0 0 0 0 0 360 0 61 0 0 0 -224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
990 984 2916 2584 957 2528 -1256 -945 -2149 -2472 0 1830 -2107 2682 2691 1475 -1782 -2592 -888 2058 560 -1716 0 -281 0 -1925 -1925 0 1572 -1890 -795 1806 -1883 0 1295 -2072 1542 -1024 -2232 -1638 -2268 0 -1687 0 0 0 -1350 -675 0 678 1125 0 627 0 -1224 -1030 0 0 820 0 -1421 -1836 0 0 364 -1288 0 0 -356 0 0 -1352 -1344 -1360 0 0 0 -483 0 0 612 -745 0 1043 1088 -1377 0 -552 576 0 0 -620 -620 0 0 0 -1125 999 -784 -226 0 0 0 0 927 0 0 -279 900 0 0 0 0 0 0 -156 0 -536 0 0 0 0 0 -116 0 0 0 0 -376 246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
993 987 2925 2592 960 2536 -1260 -948 -2156 -2480 0 1836 -2114 2691 2700 1480 -1788 -2601 0 2065 562 -1722 -2502 -282 278 -1932 -1932 0 1578 -1897 -798 0 -1890 0 0 -2080 1548 -1028 -2241 0 -2277 1458 -1694 -2151 0 -1816 0 -678 1744 681 1130 -438 630 -213 0 -1035 -1712 -1600 0 0 0 0 0 356 0 -1295 1316 920 0 0 -340 -1360 -1352 -1368 -1296 0 0 0 -155 0 0 0 0 0 0 0 -1350 0 0 1206 0 0 0 0 0 0 -1134 1008 0 0 0 0 -444 0 0 0 0 -282 0 0 0 0 0 0 -164 0 574 0 0 0 325 62 558 0 120 -228 0 0 0 0 0 0 0 0 0 -264 0 0 0 0 0 0 0 0 0 0 0 0 0 0
996 990 2934 2600 963 2544 -1264 -951 -2163 -2488 0 0 -2121 2700 2709 1485 0 -2610 -891 2072 564 0 -2511 -283 279 -1939 -1939 2457 1584 -1904 -801 1813 -1897 0 1300 -2088 1554 -1032 -2250 -1645 0 1464 -1701 0 474 -1824 -1356 -681 0 684 1135 0 0 0 -1230 0 -1720 0 0 0 -1428 -1845 0 0 366 0 0 0 -358 0 0 -1368 -1360 0 -1304 -324 -805 -486 0 936 0 -750 0 0 0 0 0 0 580 0 0 0 0 0 -484 0 -1143 0 0 0 0 0 0 300 0 0 -475 0 0 0 312 504 0 574 0 0 0 0 0 0 0 0 0 -118 0 0 0 0 -384 0 0 0 0 -200 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
999 993 2943 2608 966 2552 -1268 -954 -2170 -2496 0 0 -2128 2709 0 1490 -1794 0 -894 2079 566 -1728 -2520 -284 280 -1946 -1946 2466 1590 -1911 -804 1820 0 0 1305 0 0 -1036 -2259 -1652 0 0 -1708 -2160 0 -1832 0 0 1752 0 1140 -440 0 -214 0 -1040 0 -1608 824 0 -1435 -1854 0 0 368 -1302 0 0 0 0 0 -1376 0 0 0 -326 -810 -489 -156 0 0 0 0 0 1096 0 0 0 0 0 0 0 0 0 -488 0 -1152 0 0 -228 0 728 -448 0 936 0 -480 0 0 0 0 510 783 0 -166 0 0 0 0 365 0 0 0 0 122 0 0 0 -392 0 0 0 0 0 342 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1002 996 2952 2616 969 2560 -1272 -957 -2177 -2504 0 1842 -2135 2718 2718 1495 -1800 -2619 -897 2086 568 -1734 -2529 -285 281 -1953 0 2475 1596 -1918 -807 1827 0 0 1310 0 0 -1040 -2268 -1659 -2286 1470 0 -2169 476 -1840 -1362 -684 1760 0 1145 0 0 0 0 -1045 -1728 -1616 0 0 -1442 0 0 358 370 -1309 0 925 -360 0 0 -1384 0 -1376 0 0 0 0 0 942 0 0 0 1050 0 0 -1359 0 0 1215 0 0 0 0 0 0 -1161 1017 0 0 0 0 -452 0 0 0 -485 0 0 0 0 516 0 581 -168 0 0 0 -552 0 0 0 0 0 0 0 51 0 0 0 -459 -280 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1005 999 2961 2624 972 2568 -1276 -960 -2184 -2512 0 1848 -2142 2727 2727 0 -1806 -2628 -900 2093 570 -1740 -2538 -286 282 -1960 -1953 2484 1602 0 -810 1834 -1904 0 1315 -2096 0 -1044 -2277 -1666 -2295 1476 -1715 -2178 0 -1848 -1368 -687 1768 687 1150 -442 633 0 -1236 -1050 -1736 -1624 828 0 0 -1863 0 360 0 -1316 0 930 -362 0 0 -1392 -1368 0 -1312 0 0 -492 -157 0 616 0 0 1057 0 -1386 -1368 0 584 0 0 0 0 0 0 0 0 0 -791 0 0 0 0 0 0 -735 0 0 909 0 316 522 0 0 -170 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 198 0 0 0 0 0 0 0 0
